RefSeq Predicted Protein ID [e.g. XP_001720922]	Associated Gene Name
XP_011238323	Gria2
XP_006501075	Gria2
XP_011238322	Gria2
XP_006501078	Gria2
XP_006501795	Ptbp2
XP_006501796	Ptbp2
XP_006501794	Ptbp2
XP_006534828	Csn3
XP_006505277	Wnt16
XP_006495908	Fam168b
XP_006518820	Sucla2
XP_006518821	Sucla2
XP_006513033	Cbarp
XP_006513036	Cbarp
XP_006513037	Cbarp
XP_006513028	Cbarp
XP_006513030	Cbarp
XP_006513031	Cbarp
XP_006513032	Cbarp
XP_006513039	Cbarp
XP_006522783	Smpd4
XP_006522785	Smpd4
XP_006522784	Smpd4
XP_011244345	Smpd4
XP_006522788	Smpd4
XP_006507961	Gsg1l
XP_006527687	Gpr34
XP_006527689	Gpr34
XP_006527688	Gpr34
XP_011240959	Adam10
XP_006520949	Spryd3
XP_006511700	Gnai2
XP_006522034	BC027231
XP_006510846	Atp1b3
XP_006514834	Asb3
XP_006526817	Pax2
XP_006526818	Pax2
XP_006526814	Pax2
XP_006526815	Pax2
XP_006526821	Pax2
XP_006526812	Pax2
XP_006526813	Pax2
XP_006528208	Prrg1
XP_006528209	Prrg1
XP_011245941	Prrg1
XP_006528207	Prrg1
XP_011245934	Prrg1
XP_011245935	Prrg1
XP_011245936	Prrg1
XP_006528206	Prrg1
XP_011245937	Prrg1
XP_011245939	Prrg1
XP_011245940	Prrg1
XP_011245933	Prrg1
XP_006523412	Fndc1
XP_006523413	Fndc1
XP_006523414	Fndc1
XP_006523415	Fndc1
XP_006512162	Prss50
XP_006498202	Ttc16
XP_006510966	Snap91
XP_006510967	Snap91
XP_006510961	Snap91
XP_006510963	Snap91
XP_006510957	Snap91
XP_006510958	Snap91
XP_006510959	Snap91
XP_006510960	Snap91
XP_006510962	Snap91
XP_006510964	Snap91
XP_006510965	Snap91
XP_011240934	S1pr5
XP_006532226	Epn2
XP_011247014	Epn2
XP_011247015	Epn2
XP_006532229	Epn2
XP_011247016	Epn2
XP_006532233	Epn2
XP_006532232	Epn2
XP_006532234	Epn2
XP_006532230	Epn2
XP_011247013	Epn2
XP_006532228	Epn2
XP_006532231	Epn2
XP_006495691	Pecr
XP_006504688	Zfp157
XP_006504690	Zfp157
XP_006506522	Tmem176b
XP_006506524	Tmem176b
XP_006506523	Tmem176b
XP_006506520	Tmem176b
XP_006506521	Tmem176b
XP_006506519	Tmem176b
XP_011239726	Tmem176b
XP_006534069	Mxra7
XP_006534068	Mxra7
XP_011247493	Mxra7
XP_006500873	Vmn2r2
XP_011249111	Klk1b21
XP_011249110	Klk1b21
XP_006540735	Klk1b21
XP_006527226	Lipo1
XP_006527227	Lipo1
XP_006534397	Larp1
XP_011247582	Larp1
XP_006532309	Guk1
XP_006532308	Guk1
XP_006512190	Myrip
XP_006512188	Myrip
XP_006514670	Tbrg4
XP_006514671	Tbrg4
XP_006501521	Rnf13
XP_006501520	Rnf13
XP_011247476	Myo19
XP_011247477	Myo19
XP_006533992	Myo19
XP_011247475	Myo19
XP_003085040	Gm8271
XP_011243108	Gm8271
XP_006531074	Mtss1l
XP_006531075	Mtss1l
XP_006531076	Mtss1l
XP_006531077	Mtss1l
XP_006531078	Mtss1l
XP_006531079	Mtss1l
XP_006531080	Mtss1l
XP_006531081	Mtss1l
XP_006531082	Mtss1l
XP_011248907	Ceacam16
XP_006540173	Ceacam16
XP_011248908	Ceacam16
XP_006540172	Ceacam16
XP_006505826	Rad51ap1
XP_006541583	Gria3
XP_011249317	Gria3
XP_006522514	Senp7
XP_006522515	Senp7
XP_006522516	Senp7
XP_006522518	Senp7
XP_011244296	Senp7
XP_006522517	Senp7
XP_006498007	Exosc2
XP_006504425	Col26a1
XP_006504426	Col26a1
XP_006504424	Col26a1
XP_006506489	Il17re
XP_011239720	Il17re
XP_011239721	Il17re
XP_011246053	Pih1h3b
XP_011246051	Pih1h3b
XP_011244453	Igsf5
XP_011244455	Igsf5
XP_006523158	Igsf5
XP_006532918	Wnt9a
XP_006522052	Tnfrsf17
XP_486706	Gm14685
XP_006528251	Gm14685
XP_006528245	Gm14685
XP_006528249	Gm14685
XP_006528250	Gm14685
XP_006528248	Gm14685
XP_006528244	Gm14685
XP_006528246	Gm14685
XP_006528243	Gm14685
XP_006528247	Gm14685
XP_006528252	Gm14685
XP_006528253	Gm14685
XP_006506501	Efcc1
XP_011243191	Cphx1
XP_011243192	Cphx1
XP_006518441	Cphx1
XP_011241760	BC048403
XP_006513760	BC048403
XP_006539211	Smim1
XP_006539212	Smim1
XP_006505284	Klrb1
XP_006511447	U2surp
XP_006497708	Crat
XP_006497710	Crat
XP_006497711	Crat
XP_006497709	Crat
XP_006521283	Shank3
XP_006521284	Shank3
XP_006521285	Shank3
XP_006521286	Shank3
XP_006521287	Shank3
XP_006517700	Tnpo1
XP_006517699	Tnpo1
XP_006524551	Tbc1d22b
XP_011243406	Colq
XP_011243407	Colq
XP_006519257	Colq
XP_011243408	Colq
XP_006519256	Colq
XP_011248476	Prdm2
XP_006538548	Prdm2
XP_006538549	Prdm2
XP_006538551	Prdm2
XP_011248475	Prdm2
XP_011248187	E330014E10Rik
XP_982178	E330014E10Rik
XP_006536449	E330014E10Rik
XP_011247850	E330014E10Rik
XP_006535242	E330014E10Rik
XP_011240864	Pate2
XP_011240865	Pate2
XP_006528010	Xlr3c
XP_006528008	Xlr3c
XP_006528009	Xlr3c
XP_011245807	Zdhhc15
XP_011245808	Zdhhc15
XP_011245809	Zdhhc15
XP_011245810	Zdhhc15
XP_006507955	Adamtsl3
XP_006507956	Adamtsl3
XP_006508229	Fam57b
XP_006508228	Fam57b
XP_006508227	Fam57b
XP_006540398	Zfp579
XP_006506769	Tex37
XP_006501957	Vmn2r5
XP_006501958	Vmn2r5
XP_006496377	Tex30
XP_006496378	Tex30
XP_006508185	Ikzf5
XP_006510819	Isl2
XP_006498555	Golga2
XP_006498553	Golga2
XP_006498554	Golga2
XP_006498556	Golga2
XP_011242102	Pkd1l1
XP_006514796	Vwc2
XP_006497916	Uck1
XP_006521012	Cacna1i
XP_006521013	Cacna1i
XP_006529141	Chrng
XP_006532097	Alox12e
XP_006532098	Alox12e
XP_006537175	Alox12e
XP_006537176	Alox12e
XP_006531982	Zfp692
XP_006531983	Zfp692
XP_006500852	Pcdh18
XP_006506149	Lrrtm4
XP_006506148	Lrrtm4
XP_006506150	Lrrtm4
XP_006506151	Lrrtm4
XP_011239638	Lrrtm4
XP_006506152	Lrrtm4
XP_006499742	Trp53i11
XP_006499743	Trp53i11
XP_006499744	Trp53i11
XP_006499747	Trp53i11
XP_006499748	Trp53i11
XP_006499746	Trp53i11
XP_006499745	Trp53i11
XP_006503369	Pdzk1ip1
XP_006503370	Pdzk1ip1
XP_006513341	Lmnb2
XP_006501959	Vmn2r6
XP_011246578	Afg3l1
XP_006530149	Zc2hc1a
XP_006534042	Slc25a19
XP_006503360	Sh3d21
XP_006503358	Sh3d21
XP_006503355	Sh3d21
XP_006503356	Sh3d21
XP_011238893	Sh3d21
XP_006503357	Sh3d21
XP_006503359	Sh3d21
XP_006535577	Ndufb5
XP_011247205	Iba57
XP_011247206	Iba57
XP_901600	Krtap28-13
XP_006539309	Agmat
XP_006522543	Mina
XP_006522542	Mina
XP_006504843	Gm3409
XP_006538104	Dpy19l4
XP_006538251	Msantd3
XP_011248389	Msantd3
XP_011248388	Msantd3
XP_006538250	Msantd3
XP_006498809	Fap
XP_011237591	Fap
XP_006535619	Armc1
XP_011241698	Micu1
XP_006513534	Micu1
XP_006502189	Cyb561d1
XP_011238539	Cyb561d1
XP_006502190	Cyb561d1
XP_006502191	Cyb561d1
XP_011239788	Pradc1
XP_011239789	Pradc1
XP_011239714	Mkrn1
XP_011239715	Mkrn1
XP_006506459	Mkrn1
XP_011239713	Mkrn1
XP_006506460	Mkrn1
XP_006534896	Ptpn13
XP_006534897	Ptpn13
XP_006534898	Ptpn13
XP_006534899	Ptpn13
XP_006534900	Ptpn13
XP_006534901	Ptpn13
XP_006527914	Ikbkg
XP_006527913	Ikbkg
XP_006527916	Ikbkg
XP_006527911	Ikbkg
XP_006527910	Ikbkg
XP_006527912	Ikbkg
XP_006527915	Ikbkg
XP_011245829	Ikbkg
XP_006507353	Cln3
XP_011239971	Cln3
XP_006507355	Cln3
XP_006507351	Cln3
XP_006507356	Cln3
XP_006507352	Cln3
XP_011247799	Fam47e
XP_011247800	Fam47e
XP_011247798	Fam47e
XP_006535116	Fam47e
XP_006521804	Cd86
XP_011244114	Cd86
XP_006539214	Kdf1
XP_006539213	Kdf1
XP_006513501	Diras1
XP_006499723	Sgk2
XP_006499721	Sgk2
XP_011237882	Sgk2
XP_006533557	Zfp385c
XP_011247364	Zfp385c
XP_006533559	Zfp385c
XP_011242667	Gm11397
XP_619089	Gm11397
XP_006522942	Bach1
XP_006538520	Phactr4
XP_006538519	Phactr4
XP_006528429	8030474K03Rik
XP_001000772	8030474K03Rik
XP_006528430	8030474K03Rik
XP_006502802	Eps15
XP_006502803	Eps15
XP_006502801	Eps15
XP_006501913	Rbm46
XP_011238490	Rbm46
XP_006501915	Rbm46
XP_006501912	Rbm46
XP_006501914	Rbm46
XP_006538071	Tmem67
XP_006538070	Tmem67
XP_006530024	Tfcp2l1
XP_006528903	Smc1a
XP_006519703	Mphosph8
XP_006543749	Spdye4c
XP_006530361	Sds
XP_011247330	Olfr1393
XP_006533420	Olfr1393
XP_006533422	Olfr1393
XP_006505914	Cpne9
XP_006505915	Cpne9
XP_006534027	Wdr45b
XP_006512033	Nktr
XP_006512034	Nktr
XP_006512037	Nktr
XP_006512038	Nktr
XP_006512041	Nktr
XP_011241242	Nktr
XP_011241241	Nktr
XP_006508797	Rasa3
XP_006496953	Zbtb18
XP_006496952	Zbtb18
XP_006496956	Zbtb18
XP_006496958	Zbtb18
XP_006496957	Zbtb18
XP_006496959	Zbtb18
XP_006531870	Efemp2
XP_006531872	Efemp2
XP_006531873	Efemp2
XP_006531871	Efemp2
XP_006526218	Srp19
XP_006527998	Fam46d
XP_006528000	Fam46d
XP_006527999	Fam46d
XP_011249358	Gm20888
XP_006503312	Ppie
XP_006503313	Ppie
XP_006509248	Gtf2e2
XP_006509249	Gtf2e2
XP_006509250	Gtf2e2
XP_006509251	Gtf2e2
XP_011238547	Pear1
XP_006502209	Pear1
XP_006521813	Cox17
XP_006539729	Prx
XP_006499498	Stx16
XP_006499499	Stx16
XP_006499500	Stx16
XP_006499501	Stx16
XP_006499502	Stx16
XP_006499503	Stx16
XP_006522949	Dscam
XP_011249335	Sly
XP_011249350	Sly
XP_011249354	Sly
XP_006541753	Sly
XP_006542200	Sly
XP_011249385	Sly
XP_011249391	Sly
XP_006542505	Sly
XP_006542525	Sly
XP_006542549	Sly
XP_006542605	Sly
XP_006542651	Sly
XP_011249394	Sly
XP_011249420	Sly
XP_011249422	Sly
XP_011249433	Sly
XP_011249639	Sly
XP_011249378	Sly
XP_006513452	Rdh16
XP_006502547	Gm37240
XP_006507384	Doc2a
XP_006507385	Doc2a
XP_006507386	Doc2a
XP_006507387	Doc2a
XP_006507388	Doc2a
XP_006517850	Ipo11
XP_011243009	Ipo11
XP_006517851	Ipo11
XP_006517849	Ipo11
XP_006520435	Cbx5
XP_006520439	Cbx5
XP_006520437	Cbx5
XP_006520438	Cbx5
XP_006500574	Stard9
XP_006500575	Stard9
XP_011250084	Stard9
XP_006500572	Stard9
XP_006500573	Stard9
XP_006533159	Fbf1
XP_011247254	Fbf1
XP_006533161	Fbf1
XP_006533162	Fbf1
XP_006533164	Fbf1
XP_006533157	Fbf1
XP_006533155	Fbf1
XP_006533156	Fbf1
XP_011247251	Fbf1
XP_011247252	Fbf1
XP_011247253	Fbf1
XP_006533160	Fbf1
XP_011247255	Fbf1
XP_011247250	Fbf1
XP_006499887	Bpifb4
XP_011248414	Hsdl2
XP_006538340	Hsdl2
XP_006508716	Muc5b
XP_011237587	Elmo2
XP_011237586	Elmo2
XP_011237588	Elmo2
XP_006536139	Amn1
XP_006536140	Amn1
XP_006507108	Amn1
XP_006507109	Amn1
XP_011244123	Clcn2
XP_011244124	Clcn2
XP_006503288	Ctps
XP_011245851	Flna
XP_006527974	Flna
XP_006508160	Il21r
XP_006508161	Il21r
XP_006499610	Olfr1295
XP_011247472	Nlrp1b
XP_006533970	Nlrp1b
XP_006533974	Nlrp1b
XP_006533975	Nlrp1b
XP_006533976	Nlrp1b
XP_006533977	Nlrp1b
XP_006533972	Nlrp1b
XP_011238303	Bmpr1b
XP_006501005	Bmpr1b
XP_006501007	Bmpr1b
XP_006501006	Bmpr1b
XP_006501004	Bmpr1b
XP_011238304	Bmpr1b
XP_006501002	Bmpr1b
XP_006501003	Bmpr1b
XP_006522653	Aifm3
XP_006522654	Aifm3
XP_006522656	Aifm3
XP_006522655	Aifm3
XP_006522657	Aifm3
XP_006522658	Aifm3
XP_006522659	Aifm3
XP_011248363	Fam205a1
XP_006538115	Fam205a1
XP_011248364	Fam205a1
XP_006535881	Slc26a5
XP_006535879	Slc26a5
XP_006524944	Cyp4f16
XP_006524945	Cyp4f16
XP_006524947	Cyp4f16
XP_006524943	Cyp4f16
XP_006496259	Bcs1l
XP_006540501	Lrfn1
XP_011238385	Fam160a1
XP_011238384	Fam160a1
XP_006501396	Fam160a1
XP_006538258	Tmem246
XP_006538257	Tmem246
XP_006504555	Abhd11
XP_006515734	Baz1a
XP_006515733	Baz1a
XP_006544856	Bpifa6
XP_006505740	Vmn1r8
XP_011239297	Cyp3a59
XP_011245852	Renbp
XP_011239634	Mgll
XP_006511309	A4gnt
XP_006511308	A4gnt
XP_006511307	A4gnt
XP_006539678	Numbl
XP_006539679	Numbl
XP_006539680	Numbl
XP_011248754	Numbl
XP_011243549	Gm7980
XP_006501724	Fubp1
XP_006501728	Fubp1
XP_006501723	Fubp1
XP_006501726	Fubp1
XP_006501727	Fubp1
XP_006501733	Fubp1
XP_006501725	Fubp1
XP_006501730	Fubp1
XP_006501731	Fubp1
XP_006501735	Fubp1
XP_006501734	Fubp1
XP_006501729	Fubp1
XP_006501732	Fubp1
XP_006501737	Fubp1
XP_006501736	Fubp1
XP_006496778	Sele
XP_011249378	Gm20908
XP_006498620	Chn1
XP_006498621	Chn1
XP_006498624	Chn1
XP_006539725	Pou2f2
XP_006539724	Pou2f2
XP_006539721	Pou2f2
XP_006539722	Pou2f2
XP_006539716	Pou2f2
XP_006539717	Pou2f2
XP_006539719	Pou2f2
XP_006539711	Pou2f2
XP_006539712	Pou2f2
XP_011248759	Pou2f2
XP_006539713	Pou2f2
XP_006539723	Pou2f2
XP_006516458	Gtf2a1
XP_006540867	Nr1h2
XP_006527987	Prrg3
XP_006527988	Prrg3
XP_006527990	Prrg3
XP_006527989	Prrg3
XP_006535107	Fbrsl1
XP_006535108	Fbrsl1
XP_006535109	Fbrsl1
XP_006535096	Fbrsl1
XP_006535097	Fbrsl1
XP_006535098	Fbrsl1
XP_006535099	Fbrsl1
XP_006535100	Fbrsl1
XP_006535101	Fbrsl1
XP_011247793	Fbrsl1
XP_006535102	Fbrsl1
XP_006535103	Fbrsl1
XP_011247794	Fbrsl1
XP_006535104	Fbrsl1
XP_011247795	Fbrsl1
XP_011247796	Fbrsl1
XP_006535105	Fbrsl1
XP_486706	DXBay18
XP_006528259	DXBay18
XP_006528262	DXBay18
XP_006528254	DXBay18
XP_006528256	DXBay18
XP_006528260	DXBay18
XP_006528263	DXBay18
XP_006528255	DXBay18
XP_006528258	DXBay18
XP_006528261	DXBay18
XP_006528257	DXBay18
XP_006506463	Nup210
XP_011242635	Lrrc16a
XP_011242636	Lrrc16a
XP_006516802	Lrrc16a
XP_011242638	Lrrc16a
XP_006516805	Lrrc16a
XP_011242639	Lrrc16a
XP_011242642	Lrrc16a
XP_011242637	Lrrc16a
XP_006516804	Lrrc16a
XP_011242640	Lrrc16a
XP_011242641	Lrrc16a
XP_006516810	Lrrc16a
XP_011243289	Nrg3
XP_006518748	Nrg3
XP_006518749	Nrg3
XP_006518750	Nrg3
XP_006534220	Plscr3
XP_006534221	Plscr3
XP_006534219	Plscr3
XP_006540968	Hps5
XP_006540967	Hps5
XP_011248871	Zfp568
XP_011236708	Sntg1
XP_011236707	Sntg1
XP_006495635	Sntg1
XP_006495636	Sntg1
XP_011236709	Sntg1
XP_006538882	Gm572
XP_006528111	Bcap31
XP_011245902	Bcap31
XP_006517329	Adamts16
XP_006517330	Adamts16
XP_006517331	Adamts16
XP_011242827	Adamts16
XP_011242828	Adamts16
XP_006517336	Adamts16
XP_006517333	Adamts16
XP_006516669	Trim27
XP_011242760	Adgrv1
XP_011242761	Adgrv1
XP_011242762	Adgrv1
XP_011242763	Adgrv1
XP_011242764	Adgrv1
XP_006523700	Tmprss3
XP_006523699	Tmprss3
XP_006496800	Fam20b
XP_006496799	Fam20b
XP_011240509	Sorbs2
XP_011240507	Sorbs2
XP_011240508	Sorbs2
XP_011240514	Sorbs2
XP_006509445	Sorbs2
XP_011240512	Sorbs2
XP_006509448	Sorbs2
XP_006509449	Sorbs2
XP_011240511	Sorbs2
XP_011240513	Sorbs2
XP_011240500	Sorbs2
XP_011240501	Sorbs2
XP_011240502	Sorbs2
XP_011240503	Sorbs2
XP_011240510	Sorbs2
XP_011240506	Sorbs2
XP_011240504	Sorbs2
XP_006520884	Gramd4
XP_006520885	Gramd4
XP_006520891	Gramd4
XP_006520892	Gramd4
XP_006500978	Npnt
XP_006533581	Zfp354c
XP_011247368	Zfp354c
XP_011247369	Zfp354c
XP_011247370	Zfp354c
XP_006503002	Usp1
XP_006498887	Idh3b
XP_006498014	Prrc2b
XP_006498011	Prrc2b
XP_006498012	Prrc2b
XP_006498013	Prrc2b
XP_006498015	Prrc2b
XP_006498016	Prrc2b
XP_006535342	1700007G11Rik
XP_006505679	Hrh1
XP_006505677	Hrh1
XP_006505678	Hrh1
XP_011246278	Cfap221
XP_011246279	Cfap221
XP_011246281	Cfap221
XP_011246280	Cfap221
XP_011246282	Cfap221
XP_006533919	Rab37
XP_006506659	Rasgef1a
XP_006506660	Rasgef1a
XP_006506662	Rasgef1a
XP_006506658	Rasgef1a
XP_011244521	Mpc1
XP_006537774	Slc31a1
XP_006537560	Gm13306
XP_011248191	Gm13306
XP_006537566	Gm13306
XP_011248192	Gm13306
XP_006542820	Gm13306
XP_011249424	Gm13306
XP_006542828	Gm13306
XP_006521971	Btla
XP_006521970	Btla
XP_011244435	Lipi
XP_011244436	Lipi
XP_011244437	Lipi
XP_011242772	Vcan
XP_006512543	Rmnd1
XP_006512540	Rmnd1
XP_006512539	Rmnd1
XP_011241400	Rmnd1
XP_006512541	Rmnd1
XP_011237866	Olfr228
XP_006498993	Plcb1
XP_006534273	Spag9
XP_011247562	Spag9
XP_006534274	Spag9
XP_006534275	Spag9
XP_006534276	Spag9
XP_006534277	Spag9
XP_006534278	Spag9
XP_006534282	Spag9
XP_006534281	Spag9
XP_006534279	Spag9
XP_006534280	Spag9
XP_006538784	Trp73
XP_006538785	Trp73
XP_006538783	Trp73
XP_011246617	Itgb1
XP_006528671	Bhlhb9
XP_006528670	Bhlhb9
XP_011246062	Bhlhb9
XP_011245846	Pja1
XP_011245847	Pja1
XP_011245848	Pja1
XP_011245849	Pja1
XP_006500130	Tomm34
XP_006514701	Wdpcp
XP_006514694	Wdpcp
XP_006514695	Wdpcp
XP_006514698	Wdpcp
XP_006514699	Wdpcp
XP_011241981	Wdpcp
XP_011241982	Wdpcp
XP_006514700	Wdpcp
XP_006514702	Wdpcp
XP_006503758	Apbb2
XP_006503755	Apbb2
XP_006503757	Apbb2
XP_006503751	Apbb2
XP_011238994	Apbb2
XP_006503752	Apbb2
XP_006503754	Apbb2
XP_006503753	Apbb2
XP_011238995	Apbb2
XP_006503756	Apbb2
XP_006526796	Slc3a2
XP_006515475	Slc8a3
XP_006515474	Slc8a3
XP_006515476	Slc8a3
XP_006534858	Gnrhr
XP_011247125	Slu7
XP_006534722	Gm14632
XP_006506778	Fam234b
XP_006506779	Fam234b
XP_006516237	Pnpla8
XP_006503436	Sync
XP_006503437	Sync
XP_006537081	Sync
XP_006507726	Insc
XP_006507722	Insc
XP_006507727	Insc
XP_006532265	Gas7
XP_006532273	Gas7
XP_006532270	Gas7
XP_006532268	Gas7
XP_006532272	Gas7
XP_006532271	Gas7
XP_006532274	Gas7
XP_011247753	Abcg3
XP_011247754	Abcg3
XP_006510368	AW551984
XP_006510367	AW551984
XP_011243129	Gm6676
XP_006532804	Supt4a
XP_006536514	Supt4a
XP_011239985	Itgal
XP_011239361	Ppp1r9a
XP_006505145	Ppp1r9a
XP_006505141	Ppp1r9a
XP_006505143	Ppp1r9a
XP_006505142	Ppp1r9a
XP_006505133	Ppp1r9a
XP_006505134	Ppp1r9a
XP_006505135	Ppp1r9a
XP_006505136	Ppp1r9a
XP_006505138	Ppp1r9a
XP_006505139	Ppp1r9a
XP_011244758	Zfp119b
XP_011244759	Zfp119b
XP_011244760	Zfp119b
XP_006522377	Tvp23a
XP_006522378	Tvp23a
XP_006522379	Tvp23a
XP_006502125	Cgn
XP_006502124	Cgn
XP_006512105	Sec22c
XP_006512107	Sec22c
XP_006512106	Sec22c
XP_006532365	Slc6a4
XP_006532362	Slc6a4
XP_006532363	Slc6a4
XP_006532364	Slc6a4
XP_006540841	Tjp1
XP_006540842	Tjp1
XP_006540843	Tjp1
XP_006540844	Tjp1
XP_011249145	Tjp1
XP_006540845	Tjp1
XP_006540847	Tjp1
XP_006540846	Tjp1
XP_006540848	Tjp1
XP_006540849	Tjp1
XP_011249146	Tjp1
XP_006507015	Abcc9
XP_006507016	Abcc9
XP_006507014	Abcc9
XP_006507012	Abcc9
XP_006507011	Abcc9
XP_006507013	Abcc9
XP_006499084	Rpn2
XP_006499085	Rpn2
XP_011237690	Rpn2
XP_006499086	Rpn2
XP_006499087	Rpn2
XP_006528301	Tab3
XP_006528302	Tab3
XP_006535873	Rint1
XP_006535872	Rint1
XP_006527492	Ms4a18
XP_006527491	Ms4a18
XP_006506153	BC048671
XP_006539648	Ncr1
XP_006513655	Nr2c1
XP_006533083	Prr15l
XP_006533085	Prr15l
XP_011247239	Prr15l
XP_006533084	Prr15l
XP_011247264	Tmc8
XP_006533187	Tmc8
XP_006533186	Tmc8
XP_011247265	Tmc8
XP_006503487	Hspb11
XP_006503489	Hspb11
XP_006503488	Hspb11
XP_006498714	Cd59a
XP_006498713	Cd59a
XP_006525949	Grp
XP_006530502	4930519G04Rik
XP_006530503	4930519G04Rik
XP_006530504	4930519G04Rik
XP_006530505	4930519G04Rik
XP_006530506	4930519G04Rik
XP_006530507	4930519G04Rik
XP_006530508	4930519G04Rik
XP_006528967	Gm15097
XP_011246141	Gm15097
XP_006530398	Git2
XP_006530400	Git2
XP_006530401	Git2
XP_006530394	Git2
XP_006530396	Git2
XP_006530397	Git2
XP_006530402	Git2
XP_006530399	Git2
XP_006530395	Git2
XP_006524948	Slc44a4
XP_006525499	Slc44a4
XP_006532514	P2rx1
XP_006536355	P2rx1
XP_006533102	Pyy
XP_011243696	Mtbp
XP_006520313	Mtbp
XP_006501391	Fhdc1
XP_992035	Ms4a4a
XP_006496495	Agfg1
XP_006496498	Agfg1
XP_006496501	Agfg1
XP_006496502	Agfg1
XP_006496500	Agfg1
XP_006496493	Agfg1
XP_006496494	Agfg1
XP_006496499	Agfg1
XP_006496503	Agfg1
XP_006496497	Agfg1
XP_006496496	Agfg1
XP_011243576	Gm3633
XP_006509527	Primpol
XP_006509523	Primpol
XP_006509521	Primpol
XP_006509522	Primpol
XP_006509520	Primpol
XP_006531914	Batf2
XP_006531915	Batf2
XP_011247207	Flcn
XP_006503004	C8a
XP_011241647	Col13a1
XP_006513235	Col13a1
XP_011241637	Col13a1
XP_011241644	Col13a1
XP_006513233	Col13a1
XP_011241626	Col13a1
XP_011241628	Col13a1
XP_011241630	Col13a1
XP_011241633	Col13a1
XP_006513234	Col13a1
XP_011241624	Col13a1
XP_011241625	Col13a1
XP_011241627	Col13a1
XP_011241629	Col13a1
XP_011241634	Col13a1
XP_011241635	Col13a1
XP_011241641	Col13a1
XP_011241631	Col13a1
XP_011241632	Col13a1
XP_011241636	Col13a1
XP_006508562	Muc5ac
XP_006508563	Muc5ac
XP_006508564	Muc5ac
XP_006508566	Muc5ac
XP_006508565	Muc5ac
XP_006513561	Plk5
XP_006513563	Plk5
XP_006513565	Plk5
XP_006513564	Plk5
XP_006513562	Plk5
XP_006522102	Klhl22
XP_006536865	Klhl22
XP_006536866	Klhl22
XP_006536864	Klhl22
XP_006522103	Klhl22
XP_006522104	Klhl22
XP_006534321	Ap2b1
XP_006532328	Foxn1
XP_006532330	Foxn1
XP_006532331	Foxn1
XP_006532329	Foxn1
XP_006532327	Foxn1
XP_006503775	Fgfbp1
XP_006503774	Fgfbp1
XP_006499369	Psmf1
XP_006496749	Capn8
XP_006505065	Met
XP_011239345	Met
XP_011239344	Met
XP_006506348	Fam19a4
XP_006506349	Fam19a4
XP_006506347	Fam19a4
XP_006516821	Rreb1
XP_006516822	Rreb1
XP_006516812	Rreb1
XP_011242643	Rreb1
XP_006516820	Rreb1
XP_006516817	Rreb1
XP_006516813	Rreb1
XP_006516814	Rreb1
XP_006516819	Rreb1
XP_006516815	Rreb1
XP_006516816	Rreb1
XP_006538604	Acap3
XP_006538605	Acap3
XP_006505537	Clcn1
XP_006503230	Mysm1
XP_006503231	Mysm1
XP_006503233	Mysm1
XP_011246439	Car1
XP_006500035	Jph2
XP_011237963	Baz2b
XP_011237964	Baz2b
XP_011237966	Baz2b
XP_011237968	Baz2b
XP_011237970	Baz2b
XP_006499917	Baz2b
XP_011237975	Baz2b
XP_006499923	Baz2b
XP_006499924	Baz2b
XP_006499925	Baz2b
XP_006499926	Baz2b
XP_011237979	Baz2b
XP_011237980	Baz2b
XP_011237981	Baz2b
XP_011237977	Baz2b
XP_006499928	Baz2b
XP_006499929	Baz2b
XP_006499930	Baz2b
XP_011237978	Baz2b
XP_011237983	Baz2b
XP_011237984	Baz2b
XP_011237985	Baz2b
XP_011237982	Baz2b
XP_011237965	Baz2b
XP_011237967	Baz2b
XP_011237971	Baz2b
XP_011237972	Baz2b
XP_011237973	Baz2b
XP_011237974	Baz2b
XP_006505176	Cadps2
XP_006505178	Cadps2
XP_006505170	Cadps2
XP_006505172	Cadps2
XP_006505175	Cadps2
XP_006505177	Cadps2
XP_006505174	Cadps2
XP_006505171	Cadps2
XP_006505173	Cadps2
XP_011247700	Brdt
XP_006534791	Brdt
XP_006534792	Brdt
XP_006534793	Brdt
XP_006534795	Brdt
XP_011246926	Suv420h1
XP_011246927	Suv420h1
XP_011246925	Suv420h1
XP_006531791	Suv420h1
XP_011246928	Suv420h1
XP_006531795	Suv420h1
XP_006531790	Suv420h1
XP_011246924	Suv420h1
XP_011246923	Suv420h1
XP_006531794	Suv420h1
XP_006510166	Rab3d
XP_011240725	Rab3d
XP_011240724	Rab3d
XP_006521773	Dgkg
XP_006521772	Dgkg
XP_006495664	Fer1l5
XP_006495765	Gls
XP_006495766	Gls
XP_006495764	Gls
XP_011237178	Slamf7
XP_011237180	Slamf7
XP_011237177	Slamf7
XP_006541221	Plekha4
XP_006541223	Plekha4
XP_006541224	Plekha4
XP_006541227	Plekha4
XP_006541228	Plekha4
XP_006541229	Plekha4
XP_006541225	Plekha4
XP_006541226	Plekha4
XP_011247810	Lrrc8b
XP_011236593	H2-T24
XP_011249595	H2-T24
XP_011244608	H2-T24
XP_006508561	Ascl2
XP_011240287	Ascl2
XP_011240286	Ascl2
XP_011249358	Gm20843
XP_006532366	Icam2
XP_006532515	P4ha2
XP_006529865	5730559C18Rik
XP_006529866	5730559C18Rik
XP_006529867	5730559C18Rik
